question,pmid,adaptation,sent_id,source,target,operation,umls_jargon_present,umls_jargon_count,umls_jargon_density,warning_present,warning_count,warning_categories,numerical_present,numerical_count,numerical_density
49,26692738,adaptation1,7,Gabapentin was discontinued and his lower extremity swelling improved over subsequent days.,Gabapentin is stopped and the swelling in his legs improved over the following days.,Explanation,True,2,0.1667,False,0,,False,0,0.0
49,26692738,adaptation1,8,Incidence of pedal edema with gabapentin use is approximately 7 to 7.5% with all studies being in elderly patients receiving doses above 1200 mg/day.,"In other studies, the occurrence of swollen feet (pedal edema) while on gabapentin is about 7 to 7.5% in elderly patients receiving doses above 1200 mg/day.",Substitution,True,2,0.0833,False,0,,True,2,0.0833
49,26692738,adaptation1,9,This case illustrates that lower doses of gabapentin can also cause this adverse effect.,This case illustrates that lower doses of gabapentin can also cause this negative effect.,Substitution,True,2,0.1429,True,1,side_effect,False,0,0.0
49,26692738,adaptation1,10,"It is important to recognize this adverse effect because gabapentin is used in conditions like diabetic neuropathy, which is associated with multiple co-morbidities that can give rise to bilateral leg swelling.","It is important to recognize this negative effect because gabapentin is used in conditions like nerve damage common with diabetes (diabetic neuropathy), which is associated with multiple illnesses that can give rise to swelling in both legs.",Explanation,True,4,0.129,True,1,side_effect,False,0,0.0
49,26692738,adaptation2,1,"46 year old male with past medical history of schizoaffective disorder and chronic lower back pain, was admitted for management of worsening depression and anxiety.",We admitted a 46 year old male to treat his worsening depression and anxiety. He had a prior history of symptoms of schizophrenia and mood disorders and long-lasting lower back pain.,Explanation,True,1,0.04,False,0,,True,1,0.04
49,26692738,adaptation2,2,"He was started on gabapentin, 300mg twice daily for his back pain and anxiety symptoms.","He was started on gabapentin (nerve pain medication), 300 mg twice daily for his back pain and anxiety symptoms.",Explanation,True,3,0.2,False,0,,True,1,0.0667
49,26692738,adaptation2,3,His only other medication was hydrocodone.,"His only other medication was hydrocodone, a pain and cough medication.",Explanation,True,2,0.3333,False,0,,False,0,0.0
49,26692738,adaptation2,4,"Over next few days, he started developing worsening bilateral lower extremity edema.","Over the next few days, he developed worsening swelling in both legs.",Substitution,True,1,0.0833,False,0,,False,0,0.0
49,26692738,adaptation2,5,He did not have any cardiovascular related symptoms.,He did not have any heart-related symptoms.,Substitution,False,0,0.0,False,0,,False,0,0.0
49,26692738,adaptation2,6,Physical exam was only significant for 3+ pitting edema with all laboratory values and imaging being unremarkable.,Physical exam only noted serious swelling with all lab values and imaging not being serious.,Substitution,True,1,0.0588,False,0,,False,0,0.0
49,26692738,adaptation2,7,Gabapentin was discontinued and his lower extremity swelling improved over subsequent days.,"Gabapentin use was stopped, and his leg swelling improved over the next few days.",Explanation,True,2,0.1667,False,0,,False,0,0.0
49,26692738,adaptation2,8,Incidence of pedal edema with gabapentin use is approximately 7 to 7.5% with all studies being in elderly patients receiving doses above 1200 mg/day.,Frequency of leg swelling with gabapentin use is around 7 to 7.5% with all studies being in elderly patients receiving doses above 1200 mg/day.,Substitution,True,2,0.0833,False,0,,True,2,0.0833
49,26692738,adaptation2,9,This case illustrates that lower doses of gabapentin can also cause this adverse effect.,This case shows that lower doses of gabapentin can also cause this harmful effect.,Substitution,True,2,0.1429,True,1,side_effect,False,0,0.0
49,26692738,adaptation2,10,"It is important to recognize this adverse effect because gabapentin is used in conditions like diabetic neuropathy, which is associated with multiple co-morbidities that can give rise to bilateral leg swelling.","This serious effect should be noted since gabapentin is used in conditions like diabetic nerve pain, which is linked with other diseases that can give rise to swelling in both legs.",Substitution,True,4,0.129,True,1,side_effect,False,0,0.0
49,26692738,adaptation2,11,Presence of gabapentin induced leg swelling can thus confound the clinical picture.,Presence of gabapentin-caused leg swelling can thus confuse the diagnosis.,Generalization,True,2,0.1667,False,0,,False,0,0.0
49,27586538,adaptation1,1,"Background: Leg edema is a common adverse effect of dihydropyridine Calcium Channel Blockers (CCB) that may need dose reduction or drug withdrawal, adversely affecting the antihypertensive efficacy.","Leg edema is a common side effect of dihydropyridine Calcium Channel Blockers (CCB), medicines taken to control blood pressure and other conditions. The dose amount of CBB drugs may need to be reduced or stopped, negatively impacting the drugs' use to control blood pressure.",Explanation,True,7,0.2593,True,1,side_effect,False,0,0.0
49,27586538,adaptation1,2,Leg edema is reported to occur less often with (S)-amlodipine compared to conventional racemic amlodipine.,Leg edema (fluid swelling) is reported to occur less often with a type of CBB medicine called (S)-amlodipine compared to the regular racemic amlodipine medicine.,Explanation,True,3,0.2,False,0,,False,0,0.0
49,27586538,adaptation1,3,We aimed to find the incidence of leg edema as a primary outcome and antihypertensive efficacy with (S)-amlodipine compared to conventional amlodipine.,Researchers aim to find the number of times leg edema appeared and how well blood pressure is lowered with (S)-amlodipine compared to conventional amlodipine.,Substitution,True,4,0.1818,False,0,,False,0,0.0
49,27586538,adaptation1,4,"Methods: This prospective, double-blind, controlled clinical trial randomized 172 hypertensive patients, not controlled on beta-blockers (BB) and angiotensin converting enzyme inhibitors/angiotensin receptor blockers (ACEI/ARB), to either conventional amlodipine (5-10 mg; n = 86) or (S)-amlodipine (2.5-5 mg; n = 86), while continuing their previous anti-hypertensive medications.","This clinical trial followed 172 patients with high blood pressure, not controlled by using beta-blockers (BB) drugs or angiotensin converting enzyme inhibitors/angiotensin receptor blockers (ACEI/ARB) that keep blood vessels open. These patients are randomly placed in groups to receive either standard amlodipine (86 patients) or (S)-amlodipine (86 patients), while continuing their previous anti-hypertensive medications.",Explanation,True,7,0.1522,False,0,,True,2,0.0435
49,27586538,adaptation1,5,Sample was sufficient to find a difference in edema between the interventions with 80 % power at 5 % significance level.,The number of patients in this study is sufficient to find a difference in edema between the two groups.,Substitution,True,2,0.0952,False,0,,True,2,0.0952
49,27586538,adaptation1,6,Intension to treat analysis (ITT) for safety data and per protocol analysis for efficacy data was performed.,Data from both treatment groups are analyzed during the study.,Generalization,False,0,0.0,False,0,,False,0,0.0
49,27586538,adaptation1,7,Fischer's exact test was applied to observe difference between responder rates and proportions of subjects having peripheral edema in the two groups.,Data are analyzed to observe the difference between the two groups on how they responded to the treatment and the number of people who develop peripheral edema (swelling in lower legs and hands).,Explanation,True,1,0.0455,False,0,,False,0,0.0
49,27586538,adaptation1,8,Pitting edema test scores were compared using Mann-Whitney test.,"Pitting edema, a condition where excess fluid builds up in one part of the body and pressing into the swollen area leaves a pit or indentation, is measured and scored.",Explanation,True,1,0.1111,False,0,,False,0,0.0
